Name,Folder,Media,Desviacion estandar,Valor minimo,Valor maximo,Numero de bordes,Saturación de rojo,Saturacion de verde,Saturacion de azul
deathNote (97).png,deathNote_fotos,79.79361014660493,36.08359879653898,0.0,160.0,2293,111.4680893132716,34.45630063657408,84.4511897183642
deathNote (98).png,deathNote_fotos,52.63624324845679,50.09192332016262,0.0,227.0,14146,105.59582851080248,148.88636477623456,74.69391444830246
deathNote (99).png,deathNote_fotos,169.6103448109568,65.04028729783596,0.0,255.0,37373,112.73131221064816,84.47397617669753,210.47580729166668
deathNote (100).png,deathNote_fotos,10.394995659722223,6.122113701317231,0.0,29.0,0,121.69371913580247,71.77125723379629,11.91026813271605
Evangel (1).png,Evangelion,16.027204378858023,12.166594494446493,1.0,106.0,113,123.97012152777778,198.92544367283952,45.45779610339506
Evangel (2).png,Evangelion,37.01272569444445,18.564319472110064,0.0,81.0,0,46.144885223765435,201.74811390817902,88.96338300540124
Evangel (3).png,Evangelion,55.723941936728394,67.7596172625526,0.0,254.0,13667,44.8022159529321,52.097907503858025,61.74432484567902
Evangel (4).png,Evangelion,70.0970490933642,52.858397274184775,0.0,219.0,11430,9.352453703703704,130.91939621913582,100.90033805941358
Evangel (5).png,Evangelion,94.58085407021605,79.97134262621064,0.0,255.0,15350,72.15822916666667,112.73940489969137,127.5294921875
Evangel (6).png,Evangelion,30.071995563271606,58.280702727970166,0.0,238.0,9843,55.334351369598764,96.23224054783951,38.07978539737655
Evangel (7).png,Evangelion,35.72577015817901,63.26340711382013,0.0,247.0,10754,57.68269675925926,96.08009162808642,44.11305073302469
Evangel (8).png,Evangelion,19.36416521990741,31.60662338641874,0.0,141.0,33913,88.01136574074074,164.10868778935185,44.87555893132716
Evangel (9).png,Evangelion,43.11503472222223,52.96641346078178,0.0,181.0,5474,18.850104648919753,112.56359953703704,67.44012297453703
Evangel (10).png,Evangelion,20.746403356481483,48.35778715769253,0.0,255.0,15303,55.19808834876543,87.8809693287037,32.61137827932099
Evangel (11).png,Evangelion,30.975038097993828,22.785662771265283,0.0,141.0,6731,44.71097077546296,186.21501929012345,88.82389660493827
Evangel (12).png,Evangelion,115.46078848379629,89.18961867587532,0.0,255.0,70945,64.26595293209877,46.86940923996914,134.74389178240742
Evangel (13).png,Evangelion,38.66978298611111,41.83661634430305,0.0,246.0,46755,80.4713850308642,122.16246286651234,62.33433207947531
Evangel (14).png,Evangelion,33.09824701003087,41.30452070378013,0.0,229.0,34131,69.12699749228395,134.44686005015433,52.09534770447531
Evangel (15).png,Evangelion,113.57404899691359,75.62598913342975,0.0,237.0,67127,89.81175057870371,61.911484375,135.30878134645062
Evangel (16).png,Evangelion,109.20415027006173,72.94218709445504,0.0,233.0,78855,92.77537085262345,58.067001350308644,128.84081500771606
Evangel (17).png,Evangelion,66.41173948688272,66.45449757748732,0.0,255.0,24338,106.04835455246914,92.02446277006173,85.90616415895062
Evangel (18).png,Evangelion,163.39088252314815,54.62009074943535,0.0,244.0,41988,93.93523437500001,65.1313532021605,190.28187451774693
Evangel (19).png,Evangelion,57.12980034722222,70.15702954252676,0.0,232.0,14347,69.99322771990741,112.77858458719136,84.05657262731482
Evangel (20).png,Evangelion,114.81918499228395,89.30184293189751,0.0,252.0,151061,79.8590943287037,76.16821228780864,126.2692332175926
Evangel (21).png,Evangelion,65.27836709104939,57.59900418226738,0.0,208.0,46902,86.0952092978395,66.41124469521606,83.08383439429012
Evangel (22).png,Evangelion,84.3572159529321,87.00762547546901,0.0,228.0,26620,53.57170235339506,81.60456163194445,98.9570066550926
Evangel (23).png,Evangelion,86.26372010030865,80.17389370247326,0.0,255.0,21295,76.94276475694444,101.41609423225309,108.46833140432099
Evangel (24).png,Evangelion,100.5418152006173,78.22137362638331,1.0,230.0,14808,127.61297019675926,87.11638888888889,119.95907744984568
Evangel (25).png,Evangelion,63.26154272762346,36.049394758766574,0.0,230.0,10883,64.10118875385803,79.2095597029321,73.43894483024691
Evangel (26).png,Evangelion,178.4737176890432,53.98538980791336,5.0,248.0,49304,61.151640625,37.11530767746914,194.58378327546296
Evangel (27).png,Evangelion,58.76687307098766,66.74708079734786,0.0,255.0,76613,60.01059510030864,76.07844184027778,71.26129581404321
Evangel (28).png,Evangelion,83.04714699074074,44.989832724442316,12.0,252.0,4066,50.00349295910494,217.8676567322531,178.68657889660494
Evangel (29).png,Evangelion,148.2615162037037,63.88814076778568,2.0,234.0,16509,88.62433063271605,55.00051986882716,169.52878713348767
Evangel (30).png,Evangelion,76.15624855324074,68.51172866853662,0.0,247.0,10223,35.616046006944444,130.79291136188272,117.77869020061729
Evangel (31).png,Evangelion,114.03267988040123,55.394007639743215,0.0,229.0,78632,114.94443045910494,108.07717544367284,158.07431616512346
Evangel (32).png,Evangelion,159.50442949459878,73.48822154129472,1.0,236.0,4659,146.45148389274692,30.302914737654323,170.39899305555556
Evangel (33).png,Evangelion,100.28270254629629,61.06400094023451,1.0,254.0,29651,111.5892013888889,145.65320119598766,157.12074315200618
Evangel (34).png,Evangelion,121.14404658564816,20.97362020502836,7.0,175.0,17184,137.05253038194445,49.341425057870374,138.50117380401235
Evangel (35).png,Evangelion,107.41962480709877,40.693596420511476,3.0,228.0,49316,106.89862268518519,105.99201774691359,145.49738522376543
Evangel (36).png,Evangelion,81.09824652777777,62.491440744254085,0.0,255.0,61066,80.32129918981482,96.7688816550926,118.07695360725309
Evangel (37).png,Evangelion,83.66728202160495,63.9149847364653,0.0,255.0,33295,81.40799189814815,96.77604938271605,121.04344714506173
Evangel (38).png,Evangelion,32.25333236882716,38.850010575885285,0.0,207.0,41061,50.21095437885803,95.32128086419753,53.3654721257716
Evangel (39).png,Evangelion,36.46874807098766,40.42768112342767,0.0,251.0,14579,65.0202131558642,131.55987075617284,62.050146122685184
Evangel (40).png,Evangelion,47.948393614969135,34.2579888160196,0.0,219.0,15157,136.37269627700618,118.87249324845679,74.3692510609568
Evangel (41).png,Evangelion,60.23160686728395,57.67760064001687,0.0,255.0,123506,67.11070216049383,90.51582320601852,76.76271797839506
Evangel (42).png,Evangelion,121.84182436342593,78.40117137568723,0.0,198.0,10503,62.42352382330247,37.478699363425925,129.65822434413582
Evangel (43).png,Evangelion,40.51253472222222,53.50917450737757,0.0,223.0,55754,37.98128182870371,97.4519565007716,57.970748456790126
Evangel (44).png,Evangelion,98.90721884645062,65.17955982271596,3.0,244.0,12766,110.91583719135802,105.00450086805556,131.9733849344136
Evangel (45).png,Evangelion,89.72295331790124,77.2866285829127,0.0,228.0,25482,50.77931375385803,83.39882282021605,115.2386222029321
Evangel (46).png,Evangelion,84.83007426697532,64.21567417879797,0.0,236.0,66245,66.43098620756173,57.444129533179016,95.5171841242284
Evangel (47).png,Evangelion,29.35040653935185,29.102825141386386,0.0,114.0,2665,63.55135513117284,174.7526668595679,80.11997010030865
Evangel (48).png,Evangelion,100.94506606867284,71.76719209915048,0.0,255.0,16288,76.39679639274692,89.13517698688271,141.17212818287038
Evangel (49).png,Evangelion,79.76405623070988,62.20959916911804,0.0,255.0,42045,76.27366705246914,113.13055796682099,123.62543885030864
Evangel (50).png,Evangelion,91.78186246141975,84.07294893481524,0.0,255.0,78488,62.35872926311728,66.52639708719136,111.04386477623457
Evangel (51).png,Evangelion,34.260329378858025,33.94655786132447,0.0,253.0,62140,57.27972029320988,140.2759196566358,60.95145881558642
Evangel (52).png,Evangelion,6.887703510802469,22.55917286419019,0.0,197.0,2186,32.14574604552469,54.27295572916667,11.504150752314816
Evangel (53).png,Evangelion,68.36445264274691,39.661339290079056,0.0,214.0,107487,29.681357060185185,218.7989983603395,133.28223331404322
Evangel (54).png,Evangelion,47.06762152777778,50.9529805781577,0.0,228.0,34904,39.75578076774691,144.30059847608024,98.11565248842592
Evangel (55).png,Evangelion,57.85075617283951,30.558057056808323,0.0,158.0,39,108.1733063271605,207.23082899305555,131.54282744984567
Evangel (56).png,Evangelion,12.216327160493828,34.292043425513256,0.0,255.0,23154,52.119425154320986,100.70610532407407,18.480393518518518
Evangel (57).png,Evangelion,17.890312982253086,30.92451712730126,0.0,251.0,6703,76.9117433449074,164.75083574459876,34.44281298225309
Evangel (58).png,Evangelion,46.70529176311729,55.09317591826716,0.0,228.0,64264,68.02239101080247,98.02918451003087,67.4571412037037
Evangel (59).png,Evangelion,29.061555266203705,35.38092562065114,0.0,145.0,15425,14.98867476851852,157.64846064814816,74.85318287037038
Evangel (60).png,Evangelion,49.747021604938276,56.102775704473366,0.0,205.0,55661,62.0104190779321,81.27973476080247,62.762324459876545
Evangel (61).png,Evangelion,76.5902980324074,64.4834541311336,0.0,171.0,25163,55.21436776620371,71.95984230324075,86.84732542438272
Evangel (62).png,Evangelion,47.7404972029321,57.263956721600046,0.0,214.0,64774,58.56145351080247,77.43306086033951,58.62073688271605
Evangel (63).png,Evangelion,69.14062644675926,49.30304627763045,0.0,154.0,5787,9.772113715277778,173.27799189814814,130.53519483024692
Evangel (64).png,Evangelion,54.28058063271605,56.82839382665584,0.0,251.0,173364,42.058001543209876,210.77114535108026,94.02836950231482
Evangel (65).png,Evangelion,50.71001012731482,62.74741616702954,0.0,253.0,54945,48.83885030864197,86.73949604552469,60.13921248070988
Evangel (66).png,Evangelion,82.98812307098765,55.41512441939433,0.0,240.0,3738,80.10398775077161,75.06736979166666,110.77068624614198
Evangel (67).png,Evangelion,13.033384934413581,14.566918669773726,0.0,106.0,1974,74.01422694830246,146.30556278935185,28.64220630787037
Evangel (68).png,Evangelion,73.08866946373458,61.248340230838316,0.0,254.0,79616,72.09416329089507,79.10107011959877,94.87256221064816
Evangel (69).png,Evangelion,115.28864872685186,60.872232393031624,2.0,216.0,17580,98.6778583140432,121.73615547839506,159.33771749614198
Evangel (70).png,Evangelion,75.2441232638889,78.20602088111463,0.0,229.0,27497,82.41783179012346,49.1859090470679,83.46930169753087
Evangel (71).png,Evangelion,40.61143663194444,26.273819749964115,0.0,250.0,4698,58.2537181712963,100.22555796682099,53.27065393518519
Evangel (72).png,Evangelion,96.61548562885802,37.36699978466949,4.0,248.0,17384,22.53344425154321,142.97910783179012,122.81564139660495
Evangel (73).png,Evangelion,55.94850356867284,61.94051213717774,0.0,254.0,77940,26.593029996141976,88.33429976851852,70.35805217978395
Evangel (74).png,Evangelion,49.24795862268519,46.90882867219355,0.0,255.0,23090,55.07937885802469,90.34002989969136,65.44203655478395
Evangel (75).png,Evangelion,131.8302136381173,59.90211607340783,1.0,255.0,15438,81.91200327932098,51.225023148148146,141.37990644290124
Evangel (76).png,Evangelion,197.39644579475308,38.92216114980427,34.0,252.0,46398,53.88633198302469,25.330651523919755,209.1190446566358
Evangel (77).png,Evangelion,67.69781346450617,70.91860354208545,0.0,255.0,28368,132.93548948688272,161.54826485339507,103.0051388888889
Evangel (78).png,Evangelion,90.44115933641976,68.4081968056962,0.0,251.0,53645,77.1025106095679,88.38075135030864,116.26127025462964
Evangel (79).png,Evangelion,71.6322868441358,43.8457785832751,1.0,241.0,26974,105.17710310570988,168.3581394675926,114.2880931712963
Evangel (80).png,Evangelion,48.93166811342593,49.60155490566404,0.0,217.0,43521,52.569244309413584,180.50877700617283,72.31321373456791
Evangel (81).png,Evangelion,43.226459297839504,41.9593287372052,0.0,252.0,48593,5.070495273919753,144.92023678626543,73.25445505401235
Evangel (82).png,Evangelion,105.3122907021605,79.66913143766054,0.0,231.0,35213,26.415896508487656,39.47391878858025,110.82618152006174
Evangel (83).png,Evangelion,172.27316792052468,44.45159818452361,10.0,251.0,3680,133.01476900077162,84.96151379243827,215.73747010030866
Evangel (84).png,Evangelion,91.5242221257716,67.56062086742786,0.0,246.0,12468,63.64739486882716,149.34778211805556,163.6190446566358
Evangel (85).png,Evangelion,58.16934076003086,29.588032130741663,1.0,213.0,18376,106.47408516589506,186.79047164351852,125.62635464891976
Evangel (86).png,Evangelion,81.6967717978395,91.80175514277906,0.0,245.0,27569,81.98173128858025,55.895921585648146,89.68429205246913
Evangel (87).png,Evangelion,33.74524932484568,49.78217317437144,0.0,240.0,40264,92.18680844907408,131.13033709490742,52.52712432484568
Evangel (88).png,Evangelion,32.86368875385803,47.694282177662316,0.0,199.0,91186,60.83925395447531,116.33174768518519,53.934734278549385
Evangel (89).png,Evangelion,102.50875144675926,63.212780250455886,2.0,232.0,9738,162.41715084876543,126.78330391589506,144.8617226080247
Evangel (90).png,Evangelion,25.200473572530864,38.928604637656726,0.0,254.0,23321,71.77013310185185,142.90072482638888,44.02649546682099
Evangel (91).png,Evangelion,115.69154224537037,62.26571142983105,1.0,216.0,9523,108.62956404320988,136.99986689814816,164.06485243055556
Evangel (92).png,Evangelion,3.345090663580247,14.759677100302907,0.0,194.0,8745,54.27257860725309,180.9476138117284,6.738214699074074
Evangel (93).png,Evangelion,100.74887924382716,67.01042904639219,3.0,223.0,114325,150.63625144675927,152.06500385802468,158.97059799382717
Evangel (94).png,Evangelion,74.80835503472223,78.06635710852473,0.0,251.0,2019,64.4339313271605,47.83614293981481,87.76302420910494
Evangel (95).png,Evangelion,76.37215422453704,82.00817887486147,0.0,246.0,91976,50.50868489583333,94.2926880787037,97.04041232638889
Evangel (96).png,Evangelion,107.02706548996913,64.3750039254595,0.0,235.0,14594,22.086209008487653,171.48323688271606,178.2594709683642
Evangel (97).png,Evangelion,103.21718123070988,64.05493373748179,0.0,232.0,15499,23.276712962962964,170.3353968942901,171.86436921296297
Evangel (98).png,Evangelion,100.98194589120371,71.9279433333826,6.0,255.0,27704,91.76261863425925,147.66803096064814,153.28109953703705
Evangel (99).png,Evangelion,68.90244598765432,64.8551047584545,0.0,233.0,52548,81.84956934799384,106.47430989583333,106.00339795524691
Evangel (100).png,Evangelion,42.40992621527778,72.59317070370119,0.0,253.0,41301,33.85072627314815,48.78398051697531,50.38545524691358
KNY (1).png,KimetsuNoYaiba,49.7374787808642,57.55988037471481,0.0,249.0,20523,54.379598283179014,81.94333285108024,58.45202401620371
KNY (2).png,KimetsuNoYaiba,59.2898403742284,46.14604193355976,0.0,255.0,23868,48.092864101080245,77.66758728780864,69.16488956404321
KNY (3).png,KimetsuNoYaiba,42.38645640432099,48.168123940902454,3.0,246.0,30906,82.48416714891975,64.22542438271606,48.64393373842593
KNY (4).png,KimetsuNoYaiba,31.06873553240741,36.552621377860866,0.0,255.0,116687,138.32396990740742,200.23759452160493,60.824314236111114
KNY (5).png,KimetsuNoYaiba,73.83478925540123,56.69236801811766,0.0,255.0,120113,108.85076437114198,184.46995659722222,129.4652131558642
KNY (6).png,KimetsuNoYaiba,50.62838927469136,46.69800644081069,0.0,255.0,107633,128.46530333719136,161.57573977623457,85.13211033950617
KNY (7).png,KimetsuNoYaiba,146.9447304205247,51.679673125432146,0.0,254.0,75349,30.974718846450617,114.24235146604939,178.5717221257716
KNY (8).png,KimetsuNoYaiba,108.35297646604938,76.71591995933443,0.0,255.0,89285,50.39772762345679,187.13113088348766,166.98069203317903
KNY (9).png,KimetsuNoYaiba,71.39122202932099,58.23467062134244,6.0,255.0,51603,44.2542399691358,149.78751494984567,109.95543499228395
KNY (10).png,KimetsuNoYaiba,72.42563609182099,77.00297656199602,0.0,255.0,42593,46.91021508487655,129.43127700617285,101.66389274691359
KNY (11).png,KimetsuNoYaiba,89.7464313271605,65.51096692182992,0.0,255.0,58298,15.136952642746914,155.9465311535494,122.23862798996913
KNY (12).png,KimetsuNoYaiba,157.79012586805555,56.39972519556287,15.0,255.0,162097,49.32766155478395,97.59868344907407,191.56350887345678
KNY (13).png,KimetsuNoYaiba,149.7640837191358,87.81489359216098,0.0,255.0,22530,22.720108506944445,56.00723090277778,162.52618441358024
KNY (14).png,KimetsuNoYaiba,126.58918161651235,45.9571966041257,1.0,251.0,54564,11.517865547839506,185.2805864197531,195.4076779513889
KNY (15).png,KimetsuNoYaiba,24.783545042438273,23.218649889915042,1.0,224.0,15615,108.66892746913581,146.2512075617284,43.503684413580245
KNY (16).png,KimetsuNoYaiba,67.87211564429012,50.39012848233068,1.0,227.0,40868,38.31679012345679,128.51847608024693,95.80768856095679
KNY (17).png,KimetsuNoYaiba,102.74005594135802,62.11598399965445,0.0,249.0,99423,19.134023919753087,183.70836226851853,158.39663532021606
KNY (18).png,KimetsuNoYaiba,42.447571855709874,37.63577020619416,0.0,252.0,27465,102.6091618441358,86.63440248842593,50.82833236882716
KNY (19).png,KimetsuNoYaiba,103.85712191358024,62.55270753313464,0.0,229.0,66796,31.12014033564815,158.60998360339508,147.21823350694444
KNY (20).png,KimetsuNoYaiba,98.26707658179012,60.4351048825072,0.0,249.0,105969,20.02280719521605,184.30458333333334,153.63468605324076
KNY (21).png,KimetsuNoYaiba,37.68064911265432,21.685918974177195,0.0,215.0,12669,23.765972222222224,166.19696952160496,60.40339313271605
KNY (22).png,KimetsuNoYaiba,98.08241174768519,107.45636986895744,0.0,255.0,101147,26.24912712191358,97.4252416087963,107.34424093364198
KNY (23).png,KimetsuNoYaiba,52.04795862268519,24.32493326419831,0.0,239.0,19797,107.72641541280865,183.28024402006173,90.97680507330247
KNY (24).png,KimetsuNoYaiba,90.78577498070987,60.43706824521742,0.0,248.0,65022,64.08140094521605,117.2505039544753,122.72723090277778
KNY (25).png,KimetsuNoYaiba,22.752074170524693,29.22960204477453,0.0,249.0,48217,97.83923852237655,185.9451181520062,37.027997685185184
KNY (26).png,KimetsuNoYaiba,79.17181712962963,43.42054298088796,3.0,229.0,68715,15.753606288580247,166.96612606095678,119.6164559220679
KNY (27).png,KimetsuNoYaiba,180.55532166280864,64.55017296753452,0.0,255.0,7900,100.55503665123457,76.48887201003086,208.22809799382716
KNY (28).png,KimetsuNoYaiba,48.04074604552469,41.64579487847397,4.0,203.0,34755,45.1033912037037,125.66994164737655,64.92994743441358
KNY (29).png,KimetsuNoYaiba,79.40753182870371,68.59396099748159,0.0,254.0,51558,36.044112172067905,184.20136959876544,118.71751832561729
KNY (30).png,KimetsuNoYaiba,30.387489390432098,18.973142911329226,0.0,238.0,55199,107.47801697530865,189.31545428240742,54.67914689429013
KNY (31).png,KimetsuNoYaiba,35.65800009645062,17.737395522893735,1.0,185.0,22101,91.19698784722222,178.58891637731483,65.19827208719136
KNY (32).png,KimetsuNoYaiba,72.83328703703704,55.006701945047695,0.0,255.0,53376,114.81158468364198,165.8937606095679,114.87862461419753
KNY (33).png,KimetsuNoYaiba,65.06129340277778,54.84092166184507,0.0,254.0,60979,72.36425298996913,203.55780767746913,135.5927628279321
KNY (34).png,KimetsuNoYaiba,56.40301890432099,42.99831782964802,0.0,253.0,78536,150.19696180555556,215.6667443094136,121.49275028935186
KNY (35).png,KimetsuNoYaiba,78.6753978587963,62.251827975454454,8.0,254.0,33085,56.039967206790124,143.8245852623457,110.87721884645062
KNY (36).png,KimetsuNoYaiba,52.76409239969136,57.17862136430569,0.0,255.0,43220,88.79454764660494,71.39947771990741,60.74953655478395
KNY (37).png,KimetsuNoYaiba,117.18936390817902,58.07028034798667,1.0,248.0,37358,12.77887249228395,178.66466097608026,177.30080246913582
KNY (38).png,KimetsuNoYaiba,80.4963922646605,78.83600829691363,0.0,255.0,100187,109.76265432098765,181.42685136959878,125.89108362268519
KNY (39).png,KimetsuNoYaiba,142.46200086805555,62.44702978264055,1.0,245.0,42641,40.804922839506176,88.98701099537037,166.1687114197531
KNY (40).png,KimetsuNoYaiba,71.39820746527778,69.76585158254424,0.0,253.0,33653,31.672142650462963,195.93428385416667,126.31510223765433
KNY (41).png,KimetsuNoYaiba,97.92686342592593,81.40591116075936,0.0,255.0,28417,106.10313319830247,182.66988763503088,147.8041010802469
KNY (42).png,KimetsuNoYaiba,168.29463252314815,83.47193981701388,0.0,255.0,26044,65.28580102237655,93.77414496527778,197.69316213348765
KNY (43).png,KimetsuNoYaiba,87.90278163580247,72.11706952983562,0.0,255.0,171769,68.40759066358025,141.82601755401234,124.24296826774692
KNY (44).png,KimetsuNoYaiba,50.6395278742284,49.59338026079135,0.0,239.0,57265,100.38941599151235,105.6686472800926,58.32061005015432
KNY (45).png,KimetsuNoYaiba,48.243733603395064,50.334777387106705,0.0,252.0,12882,109.51226273148148,228.53988425925925,103.84293547453704
KNY (46).png,KimetsuNoYaiba,130.1570163001543,62.71179069549565,0.0,254.0,63041,35.24447675540124,125.97940104166668,178.92544270833335
KNY (47).png,KimetsuNoYaiba,40.67654803240741,39.8546325281746,1.0,254.0,77185,102.22006558641975,135.9273297646605,56.631585648148146
KNY (48).png,KimetsuNoYaiba,23.467811535493826,47.45127148234957,0.0,254.0,91493,58.28285831404321,111.87299768518518,27.823571084104938
KNY (49).png,KimetsuNoYaiba,42.23032455632716,48.615663307497094,0.0,255.0,30542,107.89092013888889,150.62509741512346,67.87979263117285
KNY (50).png,KimetsuNoYaiba,43.9418928433642,42.24203170628586,1.0,246.0,38218,83.55255401234568,115.18757330246913,51.559663869598765
KNY (51).png,KimetsuNoYaiba,39.292402102623456,58.7277086777522,0.0,255.0,59431,74.55504870756172,147.36375289351852,43.46180652006173
KNY (52).png,KimetsuNoYaiba,93.19345920138889,75.68165272103637,0.0,250.0,38085,103.98164207175927,141.59456211419754,114.91650173611112
KNY (53).png,KimetsuNoYaiba,72.5575217013889,77.41367599705704,0.0,255.0,43085,47.452366415895064,128.62911072530864,101.59200906635803
KNY (54).png,KimetsuNoYaiba,27.07550636574074,27.435474822335486,0.0,183.0,15327,101.40666377314815,116.21567226080248,35.536980613425925
KNY (55).png,KimetsuNoYaiba,42.76845003858025,51.74415271739391,2.0,251.0,14644,85.97899643132716,98.94021556712963,47.67807822145062
KNY (56).png,KimetsuNoYaiba,52.33577015817902,43.68805874227674,0.0,245.0,40142,80.65378231095679,119.77181905864198,63.39892843364198
KNY (57).png,KimetsuNoYaiba,34.28328510802469,31.528665986187224,0.0,254.0,49026,97.46072627314815,132.1544000771605,43.13982156635802
KNY (58).png,KimetsuNoYaiba,65.65760416666667,67.10016926881407,0.0,252.0,66715,106.76801311728396,182.14267843364198,101.75051649305556
KNY (59).png,KimetsuNoYaiba,47.82378375771605,40.51032525984562,0.0,247.0,86304,91.01299816743827,93.21441888503087,55.640907600308644
KNY (60).png,KimetsuNoYaiba,82.54425298996914,56.07885852496466,3.0,255.0,75653,107.5277946566358,131.68447627314816,125.06103636188271
KNY (61).png,KimetsuNoYaiba,74.0182986111111,57.84035103948375,0.0,255.0,84099,105.57865788966049,198.3345736882716,125.65151813271605
KNY (62).png,KimetsuNoYaiba,40.12878279320988,28.655043631524627,0.0,246.0,33474,110.67223524305555,201.2026991705247,75.15016927083333
KNY (63).png,KimetsuNoYaiba,48.75899305555556,44.54889222381157,0.0,234.0,19857,108.28310908564815,94.4491796875,57.78414592978395
KNY (64).png,KimetsuNoYaiba,93.51485243055556,57.98453098551848,1.0,229.0,50747,55.292001350308645,95.37601803626544,109.26704427083334
KNY (65).png,KimetsuNoYaiba,62.219646508487656,55.69451650825247,0.0,248.0,43704,113.36579571759259,155.8867934992284,86.71995322145062
KNY (66).png,KimetsuNoYaiba,37.40394627700617,24.96475513580979,0.0,243.0,21357,110.03059461805556,203.82333767361112,71.57814139660493
KNY (67).png,KimetsuNoYaiba,74.25194396219136,46.179002123329035,0.0,255.0,42337,12.213022280092593,169.45745515046298,112.92178530092593
KNY (68).png,KimetsuNoYaiba,93.40444974922839,53.9023640008443,0.0,255.0,113620,105.01874228395062,105.95517168209877,117.12023775077161
KNY (69).png,KimetsuNoYaiba,104.55169897762346,74.66814121534844,0.0,252.0,219554,19.802010513117285,161.5011405285494,144.3714742476852
KNY (70).png,KimetsuNoYaiba,104.9938247492284,63.791268784615035,0.0,251.0,168409,11.301542727623458,199.53880063657408,163.2916333912037
KNY (71).png,KimetsuNoYaiba,25.741320408950617,30.846098277218413,0.0,251.0,50557,106.83743296682098,197.56528356481482,46.164438175154324
KNY (72).png,KimetsuNoYaiba,62.157928240740745,66.72995633566431,0.0,243.0,22045,11.46522617669753,201.7769425154321,97.29537760416667
KNY (73).png,KimetsuNoYaiba,41.41491801697531,49.80295745670383,0.0,254.0,52451,114.28879533179013,185.69373505015432,60.142494212962966
KNY (74).png,KimetsuNoYaiba,42.08653115354938,43.847715065094114,0.0,241.0,71714,127.98371045524692,127.59033275462963,63.29871045524691
KNY (75).png,KimetsuNoYaiba,125.0306143904321,65.76290828692703,8.0,245.0,26232,11.181355613425927,181.22210503472223,182.3782913773148
KNY (76).png,KimetsuNoYaiba,58.28228539737655,63.0008093306452,0.0,242.0,28223,11.527468653549382,204.48151379243828,93.72277102623457
KNY (77).png,KimetsuNoYaiba,35.602344714506174,23.599867402506607,0.0,250.0,41953,107.76635561342593,184.50155381944444,61.63137152777778
KNY (78).png,KimetsuNoYaiba,47.97085165895062,42.94773147668035,0.0,254.0,25851,93.14904755015432,116.27176745756174,60.39673707561729
KNY (79).png,KimetsuNoYaiba,71.2848722029321,56.40977869701909,4.0,240.0,31769,74.97661506558642,95.08649739583333,82.83065055941358
KNY (80).png,KimetsuNoYaiba,73.02418595679012,78.97926908090112,0.0,255.0,54790,111.84613859953704,95.2861651234568,84.42701726466049
KNY (81).png,KimetsuNoYaiba,81.97988763503086,75.18912590159164,0.0,255.0,85778,66.41553964120371,136.86030719521605,112.68737847222222
KNY (82).png,KimetsuNoYaiba,65.52848765432098,48.934504934015564,0.0,251.0,121723,37.040841531635806,170.73122781635803,105.66759211033951
KNY (83).png,KimetsuNoYaiba,57.72340422453704,45.128654073488136,3.0,249.0,33994,111.20566550925926,110.64168788580247,72.87740644290123
KNY (84).png,KimetsuNoYaiba,20.966102912808644,48.232733651430074,0.0,252.0,16292,63.94060570987654,107.70508584104938,34.235985725308645
KNY (85).png,KimetsuNoYaiba,56.711437596450615,51.29663632924947,0.0,253.0,65273,110.25042293595679,128.86551311728397,75.90755497685186
KNY (86).png,KimetsuNoYaiba,59.41676070601852,46.83908395893234,0.0,255.0,33035,86.2676065779321,57.37548852237654,65.43831886574074
KNY (87).png,KimetsuNoYaiba,72.6063425925926,71.34767953135669,0.0,255.0,27966,46.49085117669753,128.61501977237654,92.382550154321
KNY (88).png,KimetsuNoYaiba,68.05904176311729,51.65446185081414,1.0,254.0,112757,48.74037615740741,151.93511429398148,105.73685281635802
KNY (89).png,KimetsuNoYaiba,42.53790461033951,45.34737610965643,0.0,251.0,25542,97.7800173611111,108.03640480324074,52.09429976851852
KNY (90).png,KimetsuNoYaiba,82.09061873070988,79.90785478970196,0.0,254.0,65530,76.74884789737655,128.88090760030863,104.49452642746914
KNY (91).png,KimetsuNoYaiba,42.08387876157408,24.307864908971997,0.0,255.0,27941,105.35213396990741,120.01320601851852,53.93306182484568
KNY (92).png,KimetsuNoYaiba,70.48962094907408,62.60586458773961,0.0,255.0,65695,99.05442177854938,68.90839940200617,81.28862123842593
KNY (93).png,KimetsuNoYaiba,48.821553819444446,46.44792533241882,0.0,212.0,24039,110.96984664351852,230.49200086805556,112.00638406635802
KNY (94).png,KimetsuNoYaiba,58.73057822145062,47.746864122468516,0.0,254.0,49583,115.48231047453704,144.20102478780865,99.47773630401235
KNY (95).png,KimetsuNoYaiba,50.89233410493827,53.207551288804105,2.0,249.0,47905,44.70065248842592,145.21081548996915,81.32101128472222
KNY (96).png,KimetsuNoYaiba,71.5513319830247,65.84386661266116,1.0,255.0,96513,95.8013777970679,143.84041763117284,99.10126398533951
KNY (97).png,KimetsuNoYaiba,85.73923852237654,57.593720334682295,0.0,255.0,87832,64.59805989583333,132.24767939814816,128.7045910493827
KNY (98).png,KimetsuNoYaiba,99.36394241898148,56.33645671528159,7.0,255.0,25580,113.32300588348765,144.27052469135802,155.41714313271606
KNY (99).png,KimetsuNoYaiba,75.70452787422839,52.45749179251651,0.0,240.0,139023,90.48695987654321,124.20398678626543,94.36980709876543
